,top words,ID,Text
430,['cope'],10208,cope
431,"['yeah', 'think', 'another', 'pokemon', 'legends', 'either', 'unova', 'involving', 'big', 'dragon', 'reshiram', 'zekrom', 'kyurem', 'part', 'alola', 'ultra', 'beasts', 'something', 'want', 'see', 'ultra', 'beasts']",10249,yeah i think if we get another pokémon legends it should be in either unova involving that big dragon reshiram zekrom and kyurem were part of or alola ultra beasts or something i just want to see more ultra beasts 
432,"['haha', 'ghost', 'growlithe']",10275,haha and a ghost growlithe too 
433,['disagree'],10308,i don't disagree with you
434,"['think', 'remembering', 'correctly']",10310,i don't think you're remembering correctly 
435,"['gonna', 'argue', 'lol']",10393,not gonna argue at all lol
436,['lol'],10410,lol
437,['lol'],10428,lol
438,"['shoot', 'got', 'doom', 'somehow']",10434,shoot they got doom on there somehow 
439,"['poke', 'could', 'dynamax', 'xl', 'power', 'would', 'actually', 'change', 'appearances', 'called', 'gigantamax', 'side', 'quest', 'dlc', 'unlock', 'poke', 'per', 'poke', 'basis']",10475,they did any poke could dynamax and get xl'd and power up but only a few would actually change appearances called gigantamax and you had to do a side quest in the dlc to unlock it on a poke per poke basis
440,"['ha', 'fixed', 'serious']",10610,ha fixed by then you can't be serious 
441,['disagree'],10639, i disagree 
442,['lol'],10678,lol no
443,"['serious', 'please', 'tell', 'true']",10696,are you serious please tell me it's true
444,"['reminds', 'infamous', 'cod', 'boycott', 'steam', 'group']",10780,it reminds me of the infamous cod boycott steam group 
445,"['connect', 'pc', 'via', 'usb', 'cable']",10836,you can connect to pc via usb cable
446,"['hell', 'yeah', 'bring', 'ultra', 'beasts', 'idk', 'means', 'sounds', 'good', 'give', 'ultra', 'beast', 'alolan', 'raichu']",10862,hell yeah bring on the ultra beasts idk what that means but that sounds good give me ultra beast alolan raichu
447,"['either', 'sound', 'cool', 'wanting', 'game', 'original', 'dragon', 'since', 'black', 'white', 'feature', 'never', 'thought', 'alola', 'one', 'ultra', 'beasts', 'ultra', 'sun', 'moon', 'feature', 'little', 'pockets', 'ultra', 'space', 'legends', 'game', 'could', 'potentially', 'exploring', 'wide', 'open', 'ultra', 'space', 'instead', 'tiny', 'pockets', 'like', 'massive', 'portal', 'ultra', 'space', 'opens', 'gets', 'quarantined', 'something', 'recruited', 'tasked', 'explore', 'figure', 'opened', 'maybe', 'close', 'note', 'played', 'usum', 'know', 'shiny', 'hunting', 'method', 'involved', 'ultra', 'worm', 'holes', 'least', 'little', 'pieces', 'land', 'ultra', 'beasts', 'isolated', 'also', 'sinnoh', 'legends', 'game', 'exploring', 'distortion', 'world', 'freely', 'would', 'awesome', 'well']",10863,either of those sound cool i've been wanting a game with the original dragon since black and white didn't feature it never thought of an alola one with the ultra beasts didn't ultra sun and moon feature little pockets of the ultra space a legends game could potentially have you exploring a more wide open ultra space instead of tiny pockets like a massive portal to ultra space opens and gets quarantined off or something and you are recruited and tasked to explore it figure out why it opened and how to maybe close it *note i have not played usum i just know a shiny hunting method involved ultra worm holes and there were at least just little pieces of land for the ultra beasts that you were on but were isolated also a sinnoh legends game exploring the distortion world more and more freely would be awesome as well 
448,"['remember', 'gen', 'shitstorm', 'well', 'fanbase', 'really', 'serious', 'amnesia']",10886,i remember the gen shitstorm as well the fanbase really has some serious amnesia
449,"['oh', 'completely', 'understandable', 'yeah']",10893,oh that’s completely understandable yeah 
450,"['madden', 'yeah', 'better', 'feeling', 'gripping', 'stick', 'returning', 'punts', 'nailing', 'kicks', 'running', 'backs', 'real', 'fakin', 'sick', 'halfback', 'stop', 'touchdown', 'bound', 'jeff', 'follow', 'block', 'offensive', 'line', 'locking', 'block', 'fourth', 'inches', 'stopped', 'third', 'long', 'stretching', 'field', 'chasin', 'corner', 'see', 'chill', 'offense', 'stop', 'defense', 'stop', 'yeah', 'braggin', 'hitting', 'taggin', 'madden', 'yeah']",10951,madden is it yeah no better feeling then gripping the stick returning my punts nailing my kicks my running backs real fakin' is sick halfback don't stop touchdown bound jeff follow his block my offensive line locking the block fourth and inches we can't be stopped third and long we stretching the field chasin the corner see if he chill offense won't stop no defense won't stop no yeah we braggin and hitting and taggin' on madden yeah 
451,"['salty', 'bethesdha', 'baby', 'done', 'better', 'someone', 'else', 'lol']",11026,they are just as salty as bethesdha for having their baby done better by someone else lol
452,"['fuck', 'yeah']",11044,fuck yeah
453,"['finally', 'reason', 'pre', 'order']",11199,finally a reason to pre order
454,['lol'],11207,lol 
455,"['problems', 'cold', 'war', 'pc', 'campaign', 'awesome']",11289,i didn’t have any problems with cold war on pc and that campaign was awesome
456,"['mw', 'crashes', 'least', 'twice', 'night', 'nothing', 'replicate', 'last', 'minutes', 'tarkov', 'dmz', 'sliding', 'sniper', 'shot', 'getting', 'ran', 'spawning', 'leveling', 'post', 'match', 'fucking', 'booting', 'game']",11291,mw crashes at least twice a night with me and it's nothing at all that i can replicate the last have been minutes into ~~tarkov~~ dmz sliding out of a sniper shot getting ran over while spawning leveling up post match and fucking booting the game 
457,"['wait', 'treyarch', 'worked', 'cold', 'war', 'vanguard', 'came', 'cold', 'war']",11292,wait what treyarch worked on cold war and vanguard came out after cold war 
458,['lol'],11333,lol
459,"['botw', 'mk', 'deluxe']",11403,and botw and mk deluxe
460,"['remember', 'wanting', 'cod', 'rc', 'plane', 'plane', 'forget', 'installment']",11547,i remember wanting the cod rc plane just for the plane i forget which installment it was
461,"['holy', 'shit', 'missing', 'go', 'play', 'game']",11579,holy shit you're missing out go play that game 
462,"['ps', 'psvita', 'pc', 'emulator', 'steam', 'xbox', 'one', 'switch', 'remember', 'stoked', 'talk', 'friends', 'lunch', 'table', 'middle', 'school', 'borrowing', 'friends', 'memory', 'card', 'magus', 'sisters', 'unlocked', 'miss']",11586,ps psvita pc emulator steam xbox one switch i just remember being so stoked to talk about it with my friends at the lunch table in middle school borrowing my friends memory card who had the magus sisters unlocked i miss it 
463,"['pokemon', 'devs', 'bet', 'people', 'would', 'defend', 'anything', 'bet']",11626,pokemon devs bet that people would defend anything and won the bet 
464,['cheating'],11631,_that’s cheating > _
465,"['oh', 'sure', 'pc', 'players', 'lucked', 'cold', 'war', 'campaign', 'really', 'good', 'treyarch', 'best', 'cod', 'dev', 'imo']",11665,oh for sure pc players lucked out with cold war and the campaign was really good treyarch is the best cod dev imo
466,"['activision', 'calls', 'shots', 'iw', 'dynamic', 'studios', 'interesting', 'though', 'must', 'tension', 'treyarch', 'pick', 'slack', 'however', 'iw', 'taking', 'near', 'exclusive', 'lead', 'engine', 'development', 'well', 'leading', 'role', 'warzone', 'addition', 'fully', 'fledged', 'campaign', 'multiplayer', 'makes', 'sense', 'would', 'need', 'help', 'disagree', 'backdooring', 'rather', 'financial', 'decision', 'activision', 'studio', 'needs', 'help', 'finish', 'product', 'studio', 'still', 'deliver', 'viable', 'stunted', 'product', 'lending', 'additional', 'help', 'studio', 'short', 'term', 'profit', 'driven', 'thinking', 'profitable', 'nonetheless', 'extent', 'treyarch', 'victim', 'success', 'warzone', 'job', 'well', 'enough', 'able', 'fill', 'gaps', 'needed', 'think', 'iw', 'position', 'warzone', 'financial', 'darling', 'cod', 'right', 'even', 'activision', 'knows', 'slice', 'open', 'golden', 'goose']",11666,activision calls the shots here not iw the dynamic between the studios is interesting though and there must be some tension there with treyarch having to pick up slack however with iw taking the near exclusive lead in engine development as well as of a leading role in warzone in addition to a fully fledged campaign and multiplayer it makes sense that they would need some help i disagree that this is about backdooring but rather a financial decision from activision studio a needs help to finish their product studio b can still deliver a viable if stunted product while lending additional help to studio a short term profit driven thinking but profitable nonetheless to an extent treyarch is a victim of their own success and warzone's they do their job well enough that they are able to fill in the gaps where needed i don't think iw is in this position because warzone is the financial darling of cod right now and even activision knows not to slice open that golden goose 
467,"['originally', 'going', 'call', 'duty', 'schedule', 'ww', 'released', 'followed', 'bo', 'cod', 'law', 'dictates', 'sequel', 'years', 'per', 'studio', 'fact', 'sledgehammer', 'turn', 'year', 'unfortunately', 'vanguard', 'whatever', 'sh', 'game', 'vietnam', 'also', 'ready', 'activision', 'basically', 'ordered', 'treyarch', 'pick', 'slack', 'knowing', 'good', 'studio', 'nd', 'time', 'row', 'fucked', 'treyarch', 'cod', 'game', 'edit', 'imo', 'rumors', 'cod', 'taking', 'break', 'next', 'year', 'hype', 'treyarch', 'receives', 'full', 'years', 'next', 'gen', 'black', 'ops', 'everyone', 'leave', 'fuck', 'alone']",11667,originally going by the call of duty schedule ww released in followed by bo in cod law dictates a sequel in years per studio was in fact sledgehammer's turn that year unfortunately vanguard or whatever sh's game was vietnam also wasn't ready so activision basically ordered treyarch to pick up their slack knowing how good they are as a studio but for the nd time in a row fucked up treyarch's cod game edit imo all these rumors of cod taking a break next year are hype because treyarch receives a full years for a next gen black ops and everyone has to leave them the fuck alone 
468,"['lol', 'remember', 'running', 'gag']",11742,lol i remember this was a running gag
469,['fuck'],11768,the fuck are you on about 
470,"['alot', 'like', 'pc', 'slimmed']",11778,is it alot like pc or very slimmed down 
471,"['bringing', 'null', 'point']",11849,then bringing it up is a null point then 
472,"['interesting', 'knew', 'treyarch', 'asked', 'help', 'zombies', 'slegehammer', 'causing', 'definitely', 'felt', 'poor', 'man', 'zombie', 'mode', 'launch', 'fact', 'treyarch', 'working', 'vg', 'cw', 'zombies', 'nothing', 'short', 'exhausting', 'miracle']",11925,interesting all i knew was that treyarch was asked to help with their zombies after slegehammer couldn't do it causing what was definitely felt as a poor man's zombie mode at launch the fact that treyarch was working on both vg and cw zombies is nothing short of an exhausting miracle 
473,"['sound', 'like', 'buthurt', 'weeb']",11943,and you sound like a buthurt weeb
474,['dunno'],11946,dunno then 
475,"['dude', 'playing', 'doom', 'sideloaded', 'quest', 'awesome', 'stuff', 'ever', 'lol']",11978,dude i've been playing doom sideloaded on the quest and it is the most awesome stuff ever lol
476,"['fast', 'inverse', 'square', 'root', 'lighting', 'fps', 'existed', 'long', 'carmack', 'arcade', 'tank', 'shooters']",11988,fast inverse square root is for lighting the fps existed long before carmack arcade tank shooters 
477,"['anyone', 'else', 'remember', 'breath', 'wild', 'zelda', 'game', 'lit']",11998,does anyone else remember breath of the wild [zelda game] [ {it’s lit]
478,"['got', 'serious', 'kick', 'part', 'apple', 'also', 'appreciate', 'least', 'koraidon', 'literally', 'toothless', 'dragon', 'yeah', 'introducing', 'koraidon', 'neat', 'like', 'way', 'handled', 'whole', 'sequence']",12086,i got a serious kick out of the part with the apple > i also appreciate that at least koraidon is literally just toothless the dragon yeah introducing koraidon was neat i like the way that was handled through that whole sequence 
479,"['understandable', 'nice', 'day']",12111,understandable have a nice day 
480,"['thought', 'eye', 'sight', 'lol']",12125,i thought it was my eye sight lol
481,"['fair', 'enough', 'point', 'point', 'still', 'stands', 'adjusted', 'inflation', 'bunch', 'real', 'crappy', 'vapid', 'blockbusters', 'go', 'list', 'avatar', 'garbage', 'movie', 'still', 'avengers', 'endgame']",12194,fair enough point but the point still stands that when adjusted for inflation there are a bunch of real crappy vapid blockbusters as you go down that list avatar is a garbage movie and it's still # and avengers endgame is # 
482,"['ah', 'yes', 'ever', 'classy', 'rubber', 'glue', 'defense', 'played', 'yet', 'also', 'butthurt', 'one']",12197,ah yes the ever classy “i’m rubber and you’re glue” defense i haven’t played it yet i’m also not the butthurt one here 
483,"['ah', 'casual', 'racism', 'nice', 'one']",12198,ah casual racism nice one
484,"['anyone', 'else', 'remember', 'sonic', 'fountaineers', 'fuckin', 'epic', 'bro']",12232,does anyone else remember sonic fountaineers was fuckin epic bro
485,"['would', 'steamdeck', 'work', 'mouse', 'mac', 'pc']",12258,would the steamdeck work with a mouse on a mac or just pc 
486,"['cool', 'sounds', 'good']",12344,cool sounds good 
487,"['said', 'something', 'stupid', 'corrected', 'literally', 'butthurt', 'screenshot', 'railing', 'food', 'given', 'right', 'complain', 'something', 'even', 'experienced', 'went', 'butthurt', 'whining', 'hear', 'foolish', 'sound']",12386,no you said something stupid i corrected you because you’re literally butthurt over a screenshot and railing about how it’s your food given right to complain about something you haven’t even experienced then you went off on your further butthurt whining because you can’t hear how foolish you sound 
488,"['missed', 'stroke', 'guess', 'game', 'average', 'mf', 'lol']",12416,you missed you having a stroke are we i guess that's what the game does to the average mf lol 
489,['fuck'],12670,what the fuck
490,"['first', 'person', 'shooters', 'like', 'arsenal', 'reccomend', 'like', 'yew', 'ars']",12763,first person shooters like arsenal i reccomend for like yew ars
491,['lol'],12782,lol
492,"['nope', 'stand', 'firm', 'firm', 'robolox', 'household']",12962,nope stand firm i'm a firm no robolox household 
493,['fuck'],13038,fuck yourself
494,"['yo', 'buddies', 'play']",13161,my yo and all his buddies play it all of them 
495,['lol'],13166,lol
496,"['hell', 'come', 'lol']",13283,where the hell did that come from lol
497,"['ah', 'interesting', 'thanks', 'info']",13286,ah interesting thanks for the info 
498,"['remember', 'fortnite', 'days', 'ughhhh', 'scammers', 'roblox']",13309,i remember fortnite days ughhhh now its scammers on roblox 😔
499,"['like', 'pineapple', 'come', 'mean', 'vax', 'see', 'connection', 'lol']",13387,no like how did pineapple come to mean vax i don’t see a connection at all lol
500,"['right', 'sounds', 'like', 'torture']",13454,right that sounds like torture to me 
501,"['daughter', 'roblox', 'period', 'literally', 'child', 'exploitation', 'pedophilia', 'circus']",13608,your daughter shouldn’t be on roblox period it’s literally a child exploitation and pedophilia circus 
502,"['lol', 'maybe', 'rather']",13634,lol maybe she’d rather have…
503,['fuck'],13703,fuck no
504,['interesting'],14296,interesting 
505,"['sounds', 'like', 'anime']",14687,sounds like an anime
506,"['hmmm', 'wander', 'lol']",14985,hmmm i wander why lol
507,"['hmm', 'interesting', 'point', 'never', 'thought']",15062,hmm interesting point i never thought of that 
508,"['description', 'reminds', 'one', 'scene', 'movie', 'pursuit', 'happyness', 'guy', 'chris', 'working', 'hard', 'unpaid', 'internship', 'huge', 'financial', 'firm', 'top', 'performer', 'gets', 'paid', 'job', 'end', 'internship', 'like', 'interns', 'chris', 'dresses', 'clean', 'intelligent', 'guy', 'due', 'circumstances', 'living', 'homeless', 'shelter', 'young', 'son', 'unpaid', 'internship', 'stakes', 'high', 'chris', 'job', 'firm', 'one', 'chance', 'succeed', 'life', 'surrounded', 'fat', 'well', 'fed', 'financial', 'executives', 'work', 'son', 'homeless', 'starving', 'workplace', 'like', 'keep', 'appearances', 'everything', 'fine', 'like', 'interns', 'order', 'stick', 'like', 'sore', 'thumb', 'ruin', 'shot', 'job', 'one', 'day', 'runs', 'big', 'important', 'executive', 'firm', 'exiting', 'building', 'executive', 'quickly', 'asks', 'chris', 'bucks', 'exec', 'forgot', 'wallet', 'upstairs', 'camera', 'zooms', 'chris', 'wallet', 'bucks', 'literally', 'giving', 'right', 'means', 'son', 'eat', 'today', 'reaches', 'wallet', 'gives', 'exec', 'bucks', 'exec', 'ofc', 'forgets', 'ever', 'return', 'chris', 'guy', 'high', 'flying', 'financial', 'exec', 'bucks', 'literally', 'nothing', 'miniscule', 'even', 'think', 'obvious', 'ask', 'colleague', 'bucks', 'literally', 'nothing', 'nothing', 'also', 'forgets', 'return', 'chris', 'bucks', 'difference', 'able', 'feed', 'son', 'tonight', 'pretty', 'good', 'movie', 'btw', 'based', 'real', 'guy', 'story', 'chris', 'gardner', 'made', 'homeless', 'millionaire', 'single', 'father', 'living', 'homeless', 'shelter', 'half', 'year', 'son', 'friend', 'actual', 'rich', 'parents', 'highly', 'probable', 'money', 'asks', 'obvious', 'given', 'something', 'easily', 'granted', 'consequences', 'even', 'register', 'tiny', 'little', 'child', 'brain', 'money', 'might', 'actually', 'mean', 'something', 'kids', 'even', 'adults', 'let', 'alone', 'little', 'kids', 'money', 'probably', 'literally', 'meaning', 'food', 'food', 'infinite', 'abundant', 'register', 'might', 'straining', 'somebody', 'eating', 'food', 'every', 'single', 'day']",15340,your description reminds me of that one scene in the movie the pursuit of happyness this guy chris is working hard at his unpaid internship in a huge financial firm only top performer gets the paid job at the end of the internship out of like interns chris dresses clean and is an intelligent guy but due to circumstances he's living in a homeless shelter with his young son while doing this unpaid internship the stakes are so high for chris if he can get a job at this firm this is his one chance to succeed in life so he's surrounded by all these fat well fed financial executives at work while him and his son are homeless and starving at a workplace like that he has to keep up appearances that everything is fine and he's just like these other interns in order not to stick out like a sore thumb and not ruin his shot at the job then one day he runs into this big important executive from his firm while exiting the building and the executive quickly asks chris for bucks because the exec forgot his wallet upstairs the camera zooms into chris' wallet bucks is literally all he has giving it up right now means him and his son don't eat today and he reaches into his wallet and gives the exec bucks which the exec ofc forgets to ever return to chris for this guy high flying financial exec bucks is literally nothing it's so miniscule he doesn't even think about it for him it's obvious to ask a colleague for bucks because it's literally nothing to him because it's nothing he also forgets to return it while for chris bucks is the difference between not being able to feed his son tonight it's a pretty good movie btw and based on a real guy's story chris gardner how he made it from homeless to millionaire while being a single father and living in a homeless shelter for half a year so if your son's friend has actual rich parents it's highly probable that to him the money he asks is so obvious and a given something easily granted with no consequences that it doesn't even register in his tiny little child brain that this money might actually mean something to any other kids even adults do this let alone little kids money probably literally has no meaning to him same with food food is infinite and abundant to him it doesn't register that he might be straining somebody by eating their food every single day 
509,"['sound', 'dramatic', 'lol']",15355,you sound so dramatic lol
510,['lol'],15789,lol
511,"['wowzers', 'yeah', 'crazy', 'easy', 'cellphone', 'go', 'missing', 'shucks']",15790,wowzers yeah it's crazy how easy a cellphone can go missing shucks 
512,"['going', 'sad', 'drops', 'puddle']",15798,it’s going to be so sad when she drops it in a puddle 
513,"['dropped', 'toilet']",15893,or dropped in the toilet 
514,"['ol', 'grammy', 'gave', 'dud', 'oh', 'honey', 'nasty', 'bitch']",15952,‘ol grammy gave you a dud oh honey what a nasty bitch ’
515,"['yo', 'screw']",16224,your yo didn't screw up you did 
516,"['eh', 'yo', 'screw']",16238,eh your yo didn’t screw up you did 
517,['screwed'],16294,you screwed up yourself 
518,"['practically', 'natural', 'consequences']",16383,it's practically natural consequences 
519,['nailed'],16931,you nailed it 💯
520,"['wanna', 'come', 'lol']",16993,i wanna come lol
521,"['okay', 'definitely', 'spiked', 'lemonade', 'right', 'going', 'back', 'forth', 'one']",16994,okay so that was definitely spiked lemonade right i've been going back and forth on that one 
522,"['definately', 'waste', 'lol', 'thank', 'least', 'crazy', 'thinking', 'like']",17311,> its definately a waste lol thank you at least i am not crazy for thinking like this 
523,"['thanks', 'pointing', 'missed', 'thread', 'good', 'info']",17393,thanks for pointing that out i'd missed that thread good info there 
524,"['remember', 'buddy', 'com']",17886,remember buddy u com 
525,"['entertainment', 'somewhat', 'addictive', 'anything', 'people', 'enjoy', 'somewhat', 'addictive', 'pleasure', 'addictive']",17909,all entertainment is somewhat addictive anything that people enjoy doing is somewhat addictive pleasure is addictive 
526,['lol'],18415,same lol
527,"['lol', 'love']",18436,lol i love it ❤️
528,"['table', 'actually', 'see']",18494,does it at the table so you actually see what he’s doing
529,"['king', 'hill', 'reference', 'peggy', 'hill', 'catch', 'phrase', 'lol']",18646,it’s a king of the hill reference… it’s peggy hill’s catch phrase lol
530,"['thought', 'sound', 'letterkenny']",18654,i thought it was the sound they do in letterkenny 🤷🏼‍♀️
531,"['hoooyeahhh', 'moaning', 'sound']",18656,“hoooyeahhh” is not a moaning sound @__@
532,"['think', 'op', 'quit', 'active', 'duty', 'military', 'service', 'given', 'circumstances', 'think', 'fantastic']",18829,i don't think op can just 'quit' active duty military service given the circumstances i think he's doing fantastic 
533,"['yup', 'lol']",19101,yup lol
534,"['introvert', 'thinking', 'time']",19117,i'm an introvert i'm thinking that most of the time 
535,"['really', 'care', 'pew', 'pew', 'pew', 'thing', 'craze', 'kid']",19125,i really don't care about what pew pew pew thing is all the craze i get it i was a kid once once 
536,['lol'],19181,lol
537,"['yeeep', 'lol']",19190,yeeep lol
538,"['roblox', 'fortnite', 'etc']",19229,or roblox fortnite etc 🙄
539,"['darling', 'really']",19240,“no darling i really don’t” 😂😂
540,"['mine', 'missed', 'memo', 'stopped', 'making', 'noise', 'since', 'came']",19283,mine missed that memo he's and hasn't stopped making noise since he came out of me 
541,"['sound', 'pollution', 'excellent', 'explanation']",19286, x the sound pollution excellent explanation 
542,['disagree'],19403,i disagree 
543,"['dad', 'blippi', 'vibes']",19798,dad has blippi vibes😂
544,"['oooh', 'interesting', 'thanks', 'idea']",20142,oooh that's interesting thanks for the idea
545,['shoot'],20185,shoot me too 
546,"['thank', 'know', 'missed', 'lego', 'video', 'games', 'lol']",20236,thank you i don’t know how i missed that lego has video games lol 
547,"['oh', 'sounds', 'awesome', 'thanks']",20237,oh that sounds awesome thanks
548,"['oh', 'sounds', 'interesting', 'thanks']",20244,oh that sounds interesting thanks
549,"['lol', 'love']",20252,lol love it 
550,"['sound', 'like', 'awesome', 'mum']",20509,you sound like an awesome mum 
551,"['silly', 'miss', 'obvious', 'connection', 'beloved', 'classic', 'thank']",20648,how silly of me to miss the obvious connection to a beloved classic thank you 
552,"['know', 'lol']",21158,i know lol
553,"['remember', 'seeing', 'cinema', 'think', 'like', 'thanks']",21375,i remember seeing that at the cinema and i think she will like it too thanks 
554,"['excellent', 'film']",21376,excellent film 
555,['nope'],21553,nope
556,"['walks', 'like', 'duck', 'quacks', 'like', 'duck', 'probably', 'duck', 'shaped', 'lootbox']",21690,if it walks like a duck and quacks like a duck it's probably a duck shaped lootbox 
557,"['sounds', 'fun']",21964,sounds fun 
558,"['love', 'roblox', 'lol']",22301,they love their roblox lol
559,"['qustodio', 'software', 'pc', 'much']",22872,qustodio is software on his pc which does much the same 
